resolution_id,family,award_year,filename,source_sha256,source_sheet,source_excel_row,expected_raw_opeid,expected_school,expected_state,expected_zip_code,source_url,resolution_status,recovered_opeid8,resolution_method,evidence_json,candidate_opeids_json,candidate_unitids_json,same_family_target_key_count,scope_review_required,reviewed_by,reviewed_at,notes,pell_recipients,pell_disbursements,acg_recipients,acg_disbursements,smart_recipients,smart_disbursements,verified_unitid,unitid_resolution_status,unitid_resolution_method,unitid_evidence_json,existing_grant_unitid_collision_count
grants_2004_1736,grants,2004-2005,AY2004-05Pell.xls,e54f21da822728f04ce0c22977ddf9b2fa7400e540d6686edf035a9947cfbba4,AY 2004-2005,1736,,SOUTHWEST KANSAS TECHNICAL SCHOOL,KS,,https://studentaid.gov/sites/default/files/AY2004-05Pell.xls,approved,00817200,same_year_fsa_full_id_plus_official_hd,"[{""kind"":""same_award_year_fsa_full_opeid"",""family"":""campus_based"",""filename"":""CBDashboard0405.xls"",""url"":""https://studentaid.gov/sites/default/files/CBDashboard0405.xls"",""sha256"":""96d1d4b904662e9bbc1ca9d638ba56fe09177656f6ea370ae022465553f034eb"",""sheet"":""AY2004-05"",""excel_row"":1464,""raw_opeid"":""00817200"",""opeid8"":""00817200"",""school"":""Southwest Kansas Technical School"",""state"":""KS"",""zip_code"":""679052013"",""award_year"":""2004-2005""},{""kind"":""same_year_official_ipeds_directory"",""ipeds_year"":2004,""unitid"":155478,""opeid8"":""00817200"",""instnm"":""SOUTHWEST KANSAS TECHNICAL SCHOOL"",""city"":""LIBERAL"",""state"":""KS"",""zip_code"":""67905-1599"",""act"":""A "",""cyactive"":""1"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2004.zip"",""sha256"":""92a3dc3079f3e7cd5dcd2693361ee8a84661c373851682a9d4a21a36fd95aa5f"",""member"":""hd2004.csv""}]","[""00817200""]",[155478],0,False,Codex evidence review,2026-09-23,"Recover the published grant row identity only; preserve all source measures and raw missing ID. The full OPEID is independently printed on a same-award-year FSA report and uniquely present in the annual HD with compatible institution/state/location; no grant row already has this key. No parent aid is copied or allocated. FSA Campus-Based and HD ZIP 5 differ 67905/67901 in some years; name,state and full ID corroborate identity, while address discrepancy remains visible. Grant workbook has no ZIP.",71,176314.5,,,,,,,,,
grants_2004_3939,grants,2004-2005,AY2004-05Pell.xls,e54f21da822728f04ce0c22977ddf9b2fa7400e540d6686edf035a9947cfbba4,AY 2004-2005,3939,,UNIVERSITY OF PITTSBURGH - BRADFORD,PA,,https://studentaid.gov/sites/default/files/AY2004-05Pell.xls,approved,00338000,same_year_fsa_full_id_plus_official_hd,"[{""kind"":""same_award_year_fsa_full_opeid"",""family"":""ffel"",""filename"":""FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""url"":""https://studentaid.gov/sites/default/files/FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""sha256"":""af011e1a1095a8e8e6766a4c91944004bbca104bef1cc8aa02fccb25d8fa6522"",""sheet"":""AY2004-2005"",""excel_row"":3529,""raw_opeid"":""00338000"",""opeid8"":""00338000"",""school"":""UNIVERSITY OF PITTSBURGH - BRADFORD"",""state"":""PA"",""zip_code"":""167012898"",""award_year"":""2004-2005""},{""kind"":""same_year_official_ipeds_directory"",""ipeds_year"":2004,""unitid"":215266,""opeid8"":""00338000"",""instnm"":""UNIVERSITY OF PITTSBURGH-BRADFORD"",""city"":""BRADFORD"",""state"":""PA"",""zip_code"":""16701"",""act"":""A "",""cyactive"":""1"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2004.zip"",""sha256"":""92a3dc3079f3e7cd5dcd2693361ee8a84661c373851682a9d4a21a36fd95aa5f"",""member"":""hd2004.csv""}]","[""00338000""]",[215266],0,True,Codex evidence review,2026-09-23,"Recover the published grant row identity only; preserve all source measures and raw missing ID. The full OPEID is independently printed on a same-award-year FSA report and uniquely present in the annual HD with compatible institution/state/location; no grant row already has this key. No parent aid is copied or allocated. The source grant report separately lists Pittsburgh main campus 00337900; candidate is the specifically named branch, and contemporaneous FFEL distinguishes all campuses. HD 2005 changes branch OPEIDs, so the recovery is confined to the recorded award year.",515,1218718.36,,,,,,,,,
grants_2004_3940,grants,2004-2005,AY2004-05Pell.xls,e54f21da822728f04ce0c22977ddf9b2fa7400e540d6686edf035a9947cfbba4,AY 2004-2005,3940,,UNIVERSITY OF PITTSBURGH - GREENSBURG,PA,,https://studentaid.gov/sites/default/files/AY2004-05Pell.xls,approved,00338100,same_year_fsa_full_id_plus_official_hd,"[{""kind"":""same_award_year_fsa_full_opeid"",""family"":""ffel"",""filename"":""FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""url"":""https://studentaid.gov/sites/default/files/FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""sha256"":""af011e1a1095a8e8e6766a4c91944004bbca104bef1cc8aa02fccb25d8fa6522"",""sheet"":""AY2004-2005"",""excel_row"":3530,""raw_opeid"":""00338100"",""opeid8"":""00338100"",""school"":""UNIVERSITY OF PITTSBURGH - GREENSBURG"",""state"":""PA"",""zip_code"":""156015898"",""award_year"":""2004-2005""},{""kind"":""same_year_official_ipeds_directory"",""ipeds_year"":2004,""unitid"":215275,""opeid8"":""00338100"",""instnm"":""UNIVERSITY OF PITTSBURGH-GREENSBURG"",""city"":""GREENSBURG"",""state"":""PA"",""zip_code"":""15601"",""act"":""A "",""cyactive"":""1"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2004.zip"",""sha256"":""92a3dc3079f3e7cd5dcd2693361ee8a84661c373851682a9d4a21a36fd95aa5f"",""member"":""hd2004.csv""}]","[""00338100""]",[215275],0,True,Codex evidence review,2026-09-23,"Recover the published grant row identity only; preserve all source measures and raw missing ID. The full OPEID is independently printed on a same-award-year FSA report and uniquely present in the annual HD with compatible institution/state/location; no grant row already has this key. No parent aid is copied or allocated. The source grant report separately lists Pittsburgh main campus 00337900; candidate is the specifically named branch, and contemporaneous FFEL distinguishes all campuses. HD 2005 changes branch OPEIDs, so the recovery is confined to the recorded award year.",509,1187136,,,,,,,,,
grants_2004_3941,grants,2004-2005,AY2004-05Pell.xls,e54f21da822728f04ce0c22977ddf9b2fa7400e540d6686edf035a9947cfbba4,AY 2004-2005,3941,,UNIVERSITY OF PITTSBURGH AT JOHNSTOWN,PA,,https://studentaid.gov/sites/default/files/AY2004-05Pell.xls,approved,00338200,same_year_fsa_full_id_plus_official_hd,"[{""kind"":""same_award_year_fsa_full_opeid"",""family"":""ffel"",""filename"":""FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""url"":""https://studentaid.gov/sites/default/files/FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""sha256"":""af011e1a1095a8e8e6766a4c91944004bbca104bef1cc8aa02fccb25d8fa6522"",""sheet"":""AY2004-2005"",""excel_row"":3531,""raw_opeid"":""00338200"",""opeid8"":""00338200"",""school"":""UNIVERSITY OF PITTSBURGH AT JOHNSTOWN"",""state"":""PA"",""zip_code"":""159042990"",""award_year"":""2004-2005""},{""kind"":""same_year_official_ipeds_directory"",""ipeds_year"":2004,""unitid"":215284,""opeid8"":""00338200"",""instnm"":""UNIVERSITY OF PITTSBURGH-JOHNSTOWN"",""city"":""JOHNSTOWN"",""state"":""PA"",""zip_code"":""15904"",""act"":""A "",""cyactive"":""1"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2004.zip"",""sha256"":""92a3dc3079f3e7cd5dcd2693361ee8a84661c373851682a9d4a21a36fd95aa5f"",""member"":""hd2004.csv""}]","[""00338200""]",[215284],0,True,Codex evidence review,2026-09-23,"Recover the published grant row identity only; preserve all source measures and raw missing ID. The full OPEID is independently printed on a same-award-year FSA report and uniquely present in the annual HD with compatible institution/state/location; no grant row already has this key. No parent aid is copied or allocated. The source grant report separately lists Pittsburgh main campus 00337900; candidate is the specifically named branch, and contemporaneous FFEL distinguishes all campuses. HD 2005 changes branch OPEIDs, so the recovery is confined to the recorded award year.",878,1991241,,,,,,,,,
grants_2004_3942,grants,2004-2005,AY2004-05Pell.xls,e54f21da822728f04ce0c22977ddf9b2fa7400e540d6686edf035a9947cfbba4,AY 2004-2005,3942,,UNIVERSITY OF PITTSBURGH AT TITUSVILLE,PA,,https://studentaid.gov/sites/default/files/AY2004-05Pell.xls,approved,00338300,same_year_fsa_full_id_plus_official_hd,"[{""kind"":""same_award_year_fsa_full_opeid"",""family"":""ffel"",""filename"":""FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""url"":""https://studentaid.gov/sites/default/files/FFEL_AwardYr_Summary_AY2004_2005_All.xls"",""sha256"":""af011e1a1095a8e8e6766a4c91944004bbca104bef1cc8aa02fccb25d8fa6522"",""sheet"":""AY2004-2005"",""excel_row"":3532,""raw_opeid"":""00338300"",""opeid8"":""00338300"",""school"":""UNIVERSITY OF PITTSBURGH AT TITUSVILLE"",""state"":""PA"",""zip_code"":""163542010"",""award_year"":""2004-2005""},{""kind"":""same_year_official_ipeds_directory"",""ipeds_year"":2004,""unitid"":215309,""opeid8"":""00338300"",""instnm"":""UNIVERSITY OF PITTSBURGH-TITUSVILLE"",""city"":""TITUSVILLE"",""state"":""PA"",""zip_code"":""16354"",""act"":""A "",""cyactive"":""1"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2004.zip"",""sha256"":""92a3dc3079f3e7cd5dcd2693361ee8a84661c373851682a9d4a21a36fd95aa5f"",""member"":""hd2004.csv""}]","[""00338300""]",[215309],0,True,Codex evidence review,2026-09-23,"Recover the published grant row identity only; preserve all source measures and raw missing ID. The full OPEID is independently printed on a same-award-year FSA report and uniquely present in the annual HD with compatible institution/state/location; no grant row already has this key. No parent aid is copied or allocated. The source grant report separately lists Pittsburgh main campus 00337900; candidate is the specifically named branch, and contemporaneous FFEL distinguishes all campuses. HD 2005 changes branch OPEIDs, so the recovery is confined to the recorded award year.",231,709232,,,,,,,,,
grants_2005_1760,grants,2005-2006,AY2005-06Pell.xls,08d8a02e455934e8b5d88bce051aedbf7fa152423d933b3df8601ceffb093e36,AY 2005-2006,1760,,SOUTHWEST KANSAS TECHNICAL SCHOOL,KS,,https://studentaid.gov/sites/default/files/AY2005-06Pell.xls,approved,00817200,same_year_fsa_full_id_plus_official_hd,"[{""kind"":""same_award_year_fsa_full_opeid"",""family"":""campus_based"",""filename"":""CBDashboard0506.xls"",""url"":""https://studentaid.gov/sites/default/files/CBDashboard0506.xls"",""sha256"":""796c09c9b105c0adf3fd19a86cfeb400324abb11cdedaf4d9cbd7080db346814"",""sheet"":""AY2005-06"",""excel_row"":1466,""raw_opeid"":""00817200"",""opeid8"":""00817200"",""school"":""Southwest Kansas Technical School"",""state"":""KS"",""zip_code"":""679052013"",""award_year"":""2005-2006""},{""kind"":""same_year_official_ipeds_directory"",""ipeds_year"":2005,""unitid"":155478,""opeid8"":""00817200"",""instnm"":""Southwest Kansas Technical School"",""city"":""Liberal"",""state"":""KS"",""zip_code"":""67901-1599"",""act"":""A "",""cyactive"":""1"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2005.zip"",""sha256"":""b6c9c0e4634f4404d0670c907e22964ea96932eb2cebbc2efb0759fe055ecbb7"",""member"":""hd2005.csv""}]","[""00817200""]",[155478],0,False,Codex evidence review,2026-09-23,"Recover the published grant row identity only; preserve all source measures and raw missing ID. The full OPEID is independently printed on a same-award-year FSA report and uniquely present in the annual HD with compatible institution/state/location; no grant row already has this key. No parent aid is copied or allocated. FSA Campus-Based and HD ZIP 5 differ 67905/67901 in some years; name,state and full ID corroborate identity, while address discrepancy remains visible. Grant workbook has no ZIP.",60,139848.5,,,,,,,,,
grants_2009_2072,grants,2009-2010,Q40910AY.xls,10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142,Q4 0910 YTD,2072,        ,LOUISIANA TECHNICAL COLLEGE - ALEXANDRIA CAMPUS,LA,713023137,https://studentaid.gov/sites/default/files/Q40910AY.xls,unresolved,,historical_identifier_transition_scope_unresolved,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":158088,""opeid8"":""00548803"",""instnm"":""Louisiana Technical College-Alexandria Campus"",""state"":""LA"",""zip_code"":""71302-3137"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2200,""cod_system_school_id"":""12897"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - ALEXANDRIA CAMPUS"",""state"":""LA"",""zip_code"":""713023137""}]","[""00548803""]",[158088],,True,Codex evidence review,2026-09-23,"Blank remains in the selected report, underlying Actual Q40910 Query and Schools worksheet. HD 2009 has former 005488xx branch IDs; FSA 2009 simultaneously uses reorganized regional main/additional-location roots. Matching the campus label does not establish which full OPEID or period scope the unlabelled aid used. Do not fill from HD or neighboring years. Separate grant-component UNITID identity is verified by exact PEPS location name, official CW2009 Source=1 singleton match, annual HD and prior-year identified FSA grant campus. OPEID remains unresolved; do not insert an inferred OPEID or copy central aid. No current-year identified grant row maps to this UNITID via CW primary/additional matches.",409,1354279.09,11,5708,0,0,158088,verified_component_identity_opeid_unresolved,official_peps_location_hd_prior_fsa_and_scope_review,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":158088,""opeid8"":""00548803"",""instnm"":""Louisiana Technical College-Alexandria Campus"",""state"":""LA"",""zip_code"":""71302-3137"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2200,""cod_system_school_id"":""12897"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - ALEXANDRIA CAMPUS"",""state"":""LA"",""zip_code"":""713023137""},{""kind"":""official_fsa_nces_crosswalk_campus_identity_only"",""archive_url"":""https://ed-public-download.scorecard.network/downloads/College_Scorecard_Raw_Data_06102026.zip"",""member"":""College_Scorecard_Raw_Data_06032026/Crosswalks/CW2009.xlsx"",""sha256"":""c18d7f45f30921bd1cfbb0d1e5436b6cc777a33739906896b94e042ecf14e3c8"",""sheet"":""Crosswalk"",""excel_row"":15425,""match_source"":""1"",""opeid_candidate_only"":""00548803"",""unitid"":158088,""peps_entity_name"":""Louisiana Technical College"",""peps_location_name"":""Louisiana Technical College - Alexandria Campus"",""peps_title_iv"":""Yes [YCY]"",""ipeds_name"":""Louisiana Technical College-Alexandria Campus"",""opeid_main"":""00548800"",""coa"":[]},{""kind"":""prior_award_year_fsa_same_named_grant_location_not_opeid_imputation"",""award_year"":""2008-2009"",""filename"":""Q40809AY.xls"",""url"":""https://studentaid.gov/sites/default/files/Q40809AY.xls"",""sha256"":""add9d82284bc92fff7ed5d55c9307185888e8d67549f71fe04ad9467d51257cc"",""sheet"":""Q4 0809 YTD"",""excel_row"":2222,""opeid8"":""00548803"",""school"":""LOUISIANA TECHNICAL COLLEGE - ALEXANDRIA CAMPUS"",""state"":""LA"",""zip_code"":""708050000""}]",0
grants_2009_2077,grants,2009-2010,Q40910AY.xls,10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142,Q4 0910 YTD,2077,        ,LOUISIANA TECHNICAL COLLEGE - DELTA-OUACHITA CAMPUS,LA,712929064,https://studentaid.gov/sites/default/files/Q40910AY.xls,unresolved,,historical_identifier_transition_scope_unresolved,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":158769,""opeid8"":""00548809"",""instnm"":""Louisiana Technical College-Delta-Ouachita Campus"",""state"":""LA"",""zip_code"":""71292-9064"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2205,""cod_system_school_id"":""12903"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - DELTA-OUACHITA CAMPUS"",""state"":""LA"",""zip_code"":""712929064""}]","[""00548809""]",[158769],,True,Codex evidence review,2026-09-23,"Blank remains in the selected report, underlying Actual Q40910 Query and Schools worksheet. HD 2009 has former 005488xx branch IDs; FSA 2009 simultaneously uses reorganized regional main/additional-location roots. Matching the campus label does not establish which full OPEID or period scope the unlabelled aid used. Do not fill from HD or neighboring years. Separate grant-component UNITID identity is verified by exact PEPS location name, official CW2009 Source=1 singleton match, annual HD and prior-year identified FSA grant campus. OPEID remains unresolved; do not insert an inferred OPEID or copy central aid. No current-year identified grant row maps to this UNITID via CW primary/additional matches.",431,1621138.16,0,0,0,0,158769,verified_component_identity_opeid_unresolved,official_peps_location_hd_prior_fsa_and_scope_review,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":158769,""opeid8"":""00548809"",""instnm"":""Louisiana Technical College-Delta-Ouachita Campus"",""state"":""LA"",""zip_code"":""71292-9064"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2205,""cod_system_school_id"":""12903"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - DELTA-OUACHITA CAMPUS"",""state"":""LA"",""zip_code"":""712929064""},{""kind"":""official_fsa_nces_crosswalk_campus_identity_only"",""archive_url"":""https://ed-public-download.scorecard.network/downloads/College_Scorecard_Raw_Data_06102026.zip"",""member"":""College_Scorecard_Raw_Data_06032026/Crosswalks/CW2009.xlsx"",""sha256"":""c18d7f45f30921bd1cfbb0d1e5436b6cc777a33739906896b94e042ecf14e3c8"",""sheet"":""Crosswalk"",""excel_row"":15431,""match_source"":""1"",""opeid_candidate_only"":""00548809"",""unitid"":158769,""peps_entity_name"":""Louisiana Technical College"",""peps_location_name"":""Louisiana Technical College - Delta-Ouachita Campus"",""peps_title_iv"":""Yes [YCY]"",""ipeds_name"":""Louisiana Technical College-Delta-Ouachita Campus"",""opeid_main"":""00548800"",""coa"":[]},{""kind"":""prior_award_year_fsa_same_named_grant_location_not_opeid_imputation"",""award_year"":""2008-2009"",""filename"":""Q40809AY.xls"",""url"":""https://studentaid.gov/sites/default/files/Q40809AY.xls"",""sha256"":""add9d82284bc92fff7ed5d55c9307185888e8d67549f71fe04ad9467d51257cc"",""sheet"":""Q4 0809 YTD"",""excel_row"":2226,""opeid8"":""00548809"",""school"":""LOUISIANA TECHNICAL COLLEGE - DELTA-OUACHITA CAMPUS"",""state"":""LA"",""zip_code"":""708050000""}]",0
grants_2009_2086,grants,2009-2010,Q40910AY.xls,10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142,Q4 0910 YTD,2086,        ,LOUISIANA TECHNICAL COLLEGE - LAFAYETTE CAMPUS,LA,705064109,https://studentaid.gov/sites/default/files/Q40910AY.xls,unresolved,,historical_identifier_transition_scope_unresolved,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":159443,""opeid8"":""00548818"",""instnm"":""Louisiana Technical College-Lafayette Campus"",""state"":""LA"",""zip_code"":""70506-4909"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2214,""cod_system_school_id"":""12912"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - LAFAYETTE CAMPUS"",""state"":""LA"",""zip_code"":""705064109""}]","[""00548818""]",[159443],,True,Codex evidence review,2026-09-23,"Blank remains in the selected report, underlying Actual Q40910 Query and Schools worksheet. HD 2009 has former 005488xx branch IDs; FSA 2009 simultaneously uses reorganized regional main/additional-location roots. Matching the campus label does not establish which full OPEID or period scope the unlabelled aid used. Do not fill from HD or neighboring years. Separate grant-component UNITID identity is verified by exact PEPS location name, official CW2009 Source=1 singleton match, annual HD and prior-year identified FSA grant campus. OPEID remains unresolved; do not insert an inferred OPEID or copy central aid. No current-year identified grant row maps to this UNITID via CW primary/additional matches.",865,2956322.84,77,43673,0,0,159443,verified_component_identity_opeid_unresolved,official_peps_location_hd_prior_fsa_and_scope_review,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":159443,""opeid8"":""00548818"",""instnm"":""Louisiana Technical College-Lafayette Campus"",""state"":""LA"",""zip_code"":""70506-4909"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2214,""cod_system_school_id"":""12912"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - LAFAYETTE CAMPUS"",""state"":""LA"",""zip_code"":""705064109""},{""kind"":""official_fsa_nces_crosswalk_campus_identity_only"",""archive_url"":""https://ed-public-download.scorecard.network/downloads/College_Scorecard_Raw_Data_06102026.zip"",""member"":""College_Scorecard_Raw_Data_06032026/Crosswalks/CW2009.xlsx"",""sha256"":""c18d7f45f30921bd1cfbb0d1e5436b6cc777a33739906896b94e042ecf14e3c8"",""sheet"":""Crosswalk"",""excel_row"":15440,""match_source"":""1"",""opeid_candidate_only"":""00548818"",""unitid"":159443,""peps_entity_name"":""Louisiana Technical College"",""peps_location_name"":""Louisiana Technical College - Lafayette Campus"",""peps_title_iv"":""Yes [YCY]"",""ipeds_name"":""Louisiana Technical College-Lafayette Campus"",""opeid_main"":""00548800"",""coa"":[]},{""kind"":""prior_award_year_fsa_same_named_grant_location_not_opeid_imputation"",""award_year"":""2008-2009"",""filename"":""Q40809AY.xls"",""url"":""https://studentaid.gov/sites/default/files/Q40809AY.xls"",""sha256"":""add9d82284bc92fff7ed5d55c9307185888e8d67549f71fe04ad9467d51257cc"",""sheet"":""Q4 0809 YTD"",""excel_row"":2234,""opeid8"":""00548818"",""school"":""LOUISIANA TECHNICAL COLLEGE - LAFAYETTE CAMPUS"",""state"":""LA"",""zip_code"":""708050000""}]",0
grants_2009_2095,grants,2009-2010,Q40910AY.xls,10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142,Q4 0910 YTD,2095,        ,LOUISIANA TECHNICAL COLLEGE - NORTHWEST LA CAMPUS,LA,710552422,https://studentaid.gov/sites/default/files/Q40910AY.xls,unresolved,,historical_identifier_transition_scope_unresolved,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":160010,""opeid8"":""00548827"",""instnm"":""Louisiana Technical College-Northwest Louisiana Campus"",""state"":""LA"",""zip_code"":""71055-0000"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2223,""cod_system_school_id"":""12921"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - NORTHWEST LA CAMPUS"",""state"":""LA"",""zip_code"":""710552422""}]","[""00548827""]",[160010],,True,Codex evidence review,2026-09-23,"Blank remains in the selected report, underlying Actual Q40910 Query and Schools worksheet. HD 2009 has former 005488xx branch IDs; FSA 2009 simultaneously uses reorganized regional main/additional-location roots. Matching the campus label does not establish which full OPEID or period scope the unlabelled aid used. Do not fill from HD or neighboring years. Separate grant-component UNITID identity is verified by exact PEPS location name, official CW2009 Source=1 singleton match, annual HD and prior-year identified FSA grant campus. OPEID remains unresolved; do not insert an inferred OPEID or copy central aid. No current-year identified grant row maps to this UNITID via CW primary/additional matches.",555,1889860.87,33,21199,0,0,160010,verified_component_identity_opeid_unresolved,official_peps_location_hd_prior_fsa_and_scope_review,"[{""kind"":""unassigned_annual_hd_candidate"",""ipeds_year"":2009,""unitid"":160010,""opeid8"":""00548827"",""instnm"":""Louisiana Technical College-Northwest Louisiana Campus"",""state"":""LA"",""zip_code"":""71055-0000"",""url"":""https://nces.ed.gov/ipeds/datacenter/data/HD2009.zip"",""sha256"":""6639ed79d93a4313e0be5830d8250709924811f8dec3fb664a9dea56f7dc1774"",""member"":""hd2009.csv""},{""kind"":""underlying_cod_school_record_still_missing_opeid"",""url"":""https://studentaid.gov/sites/default/files/Q40910AY.xls"",""sha256"":""10e1e46d9e789ab7c4b5494ab2f367389ffbde019577ae156b9b01053fd20142"",""sheet"":""Schools"",""excel_row"":2223,""cod_system_school_id"":""12921"",""raw_opeid"":"""",""school"":""LOUISIANA TECHNICAL COLLEGE - NORTHWEST LA CAMPUS"",""state"":""LA"",""zip_code"":""710552422""},{""kind"":""official_fsa_nces_crosswalk_campus_identity_only"",""archive_url"":""https://ed-public-download.scorecard.network/downloads/College_Scorecard_Raw_Data_06102026.zip"",""member"":""College_Scorecard_Raw_Data_06032026/Crosswalks/CW2009.xlsx"",""sha256"":""c18d7f45f30921bd1cfbb0d1e5436b6cc777a33739906896b94e042ecf14e3c8"",""sheet"":""Crosswalk"",""excel_row"":15449,""match_source"":""1"",""opeid_candidate_only"":""00548827"",""unitid"":160010,""peps_entity_name"":""Louisiana Technical College"",""peps_location_name"":""Louisiana Technical College - Northwest LA Campus"",""peps_title_iv"":""Yes [YCY]"",""ipeds_name"":""Louisiana Technical College-Northwest Louisiana Campus"",""opeid_main"":""00548800"",""coa"":[]},{""kind"":""prior_award_year_fsa_same_named_grant_location_not_opeid_imputation"",""award_year"":""2008-2009"",""filename"":""Q40809AY.xls"",""url"":""https://studentaid.gov/sites/default/files/Q40809AY.xls"",""sha256"":""add9d82284bc92fff7ed5d55c9307185888e8d67549f71fe04ad9467d51257cc"",""sheet"":""Q4 0809 YTD"",""excel_row"":2242,""opeid8"":""00548827"",""school"":""LOUISIANA TECHNICAL COLLEGE - NORTHWEST LA CAMPUS"",""state"":""LA"",""zip_code"":""708050000""}]",0
